File	Time	Song	Artist	Release	YouTube	Spotify	Unearthed
requestival_24	7:49am	In Your Eyes	The Weeknd	After Hours 	https://www.youtube.com/results?search_query=The%20Weeknd%20In%20Your%20Eyes	https://play.spotify.com/search/results/artist:The%20Weeknd%20track:In%20Your%20Eyes	NA
requestival_24	7:53am	No Excuses	Lil Spacely	No Excuses 	https://www.youtube.com/results?search_query=Lil%20Spacely%20No%20Excuses	https://play.spotify.com/search/results/artist:Lil%20Spacely%20track:No%20Excuses	https://www.triplejunearthed.com/node/6108746
requestival_24	7:57am	Why Don't You Just Call Me	Antony & Cleopatra	Why Don't You Just Call Me 	https://www.youtube.com/results?search_query=Antony%20&%20Cleopatra%20Why%20Don%27t%20You%20Just%20Call%20Me	https://play.spotify.com/search/results/artist:Antony%20&%20Cleopatra%20track:Why%20Don't%20You%20Just%20Call%20Me	NA
requestival_24	8:01am	Soak Into This	Greta Stanley	Soak Into This 	https://www.youtube.com/results?search_query=Greta%20Stanley%20Soak%20Into%20This	https://play.spotify.com/search/results/artist:Greta%20Stanley%20track:Soak%20Into%20This	https://www.triplejunearthed.com/node/4037906
requestival_24	8:05am	HEART ATTACK {Ft. lau.ra}	BRONSON	BRONSON 	https://www.youtube.com/results?search_query=BRONSON%20HEART%20ATTACK%20{Ft.%20lau.ra}	https://play.spotify.com/search/results/artist:BRONSON%20track:HEART%20ATTACK%20%7BFt.%20lau.ra%7D	NA
requestival_24	8:09am	Tattoo	Tuka	Tattoo 	https://www.youtube.com/results?search_query=Tuka%20Tattoo	https://play.spotify.com/search/results/artist:Tuka%20track:Tattoo	NA
requestival_24	8:13am	Never Had The Balls	Rex Orange County	Pony 	https://www.youtube.com/results?search_query=Rex%20Orange%20County%20Never%20Had%20The%20Balls	https://play.spotify.com/search/results/artist:Rex%20Orange%20County%20track:Never%20Had%20The%20Balls	NA
requestival_24	8:18am	switchUP #DIYSupergroup	ROYBOY	triple j Unearthed's DIY Supergroup 	https://www.youtube.com/results?search_query=ROYBOY%20switchUP%20#DIYSupergroup	https://play.spotify.com/search/results/artist:ROYBOY%20track:switchUP%20#DIYSupergroup	NA
requestival_24	8:22am	XS	Rina Sawayama	XS 	https://www.youtube.com/results?search_query=Rina%20Sawayama%20XS	https://play.spotify.com/search/results/artist:Rina%20Sawayama%20track:XS	NA
requestival_24	8:26am	Lotto In Reverse	Alex Lahey	I Love You Like A Brother 	https://www.youtube.com/results?search_query=Alex%20Lahey%20Lotto%20In%20Reverse	https://play.spotify.com/search/results/artist:Alex%20Lahey%20track:Lotto%20In%20Reverse	https://www.triplejunearthed.com/node/4382596
requestival_24	8:30am	Mother	The Vanns	Through The Walls 	https://www.youtube.com/results?search_query=The%20Vanns%20Mother	https://play.spotify.com/search/results/artist:The%20Vanns%20track:Mother	https://www.triplejunearthed.com/node/193691
requestival_24	8:34am	Fade Away {Ft. Lil Tjay}	The Kid LAROI	Fade Away 	https://www.youtube.com/results?search_query=The%20Kid%20LAROI%20Fade%20Away%20{Ft.%20Lil%20Tjay}	https://play.spotify.com/search/results/artist:The%20Kid%20LAROI%20track:Fade%20Away%20%7BFt.%20Lil%20Tjay%7D	NA
requestival_24	8:41am	Monsta	BENEE	Monsta 	https://www.youtube.com/results?search_query=BENEE%20Monsta	https://play.spotify.com/search/results/artist:BENEE%20track:Monsta	NA
requestival_24	8:49am	The Glow	DMA'S	The Glow 	https://www.youtube.com/results?search_query=DMA%27S%20The%20Glow	https://play.spotify.com/search/results/artist:DMA'S%20track:The%20Glow	NA
requestival_24	8:52am	Running Red Lights {Ft. Rivers Cuomo, Pink Siifu}	The Avalanches	Running Red Lights 	https://www.youtube.com/results?search_query=The%20Avalanches%20Running%20Red%20Lights%20{Ft.%20Rivers%20Cuomo,%20Pink%20Siifu}	https://play.spotify.com/search/results/artist:The%20Avalanches%20track:Running%20Red%20Lights%20%7BFt.%20Rivers%20Cuomo,%20Pink%20Siifu%7D	NA
requestival_24	8:57am	Shook	Tkay Maidza	Shook 	https://www.youtube.com/results?search_query=Tkay%20Maidza%20Shook	https://play.spotify.com/search/results/artist:Tkay%20Maidza%20track:Shook	https://www.triplejunearthed.com/node/228251
requestival_24	9:01am	Arctic Monkeys {triple j live recording, Sydney Entertainment Centre, 2014]	Live At The Wireless	Live At The Wireless 	https://www.youtube.com/results?search_query=Live%20At%20The%20Wireless%20Arctic%20Monkeys%20{triple%20j%20live%20recording,%20Sydney%20Entertainment%20Centre,%202014]	https://play.spotify.com/search/results/artist:Live%20At%20The%20Wireless%20track:Arctic%20Monkeys%20%7Btriple%20j%20live%20recording,%20Sydney%20Entertainment%20Centre,%202014]	NA
requestival_24	9:32am	Confidence Man (triple j live recording, 170 Russell, 2018)	Live At The Wireless	Live At The Wireless 	https://www.youtube.com/results?search_query=Live%20At%20The%20Wireless%20Confidence%20Man%20(triple%20j%20live%20recording,%20170%20Russell,%202018)	https://play.spotify.com/search/results/artist:Live%20At%20The%20Wireless%20track:Confidence%20Man%20(triple%20j%20live%20recording,%20170%20Russell,%202018)	NA
requestival_24	10:02am	Pomegranate	deadmau5 & The Neptunes	Pomegranate 	https://www.youtube.com/results?search_query=deadmau5%20&%20The%20Neptunes%20Pomegranate	https://play.spotify.com/search/results/artist:deadmau5%20&%20The%20Neptunes%20track:Pomegranate	NA
requestival_24	10:05am	On The Line	San Cisco	On The Line 	https://www.youtube.com/results?search_query=San%20Cisco%20On%20The%20Line	https://play.spotify.com/search/results/artist:San%20Cisco%20track:On%20The%20Line	https://www.triplejunearthed.com/node/66936
requestival_24	10:11am	Psycho	Tia Gostelow	Psycho 	https://www.youtube.com/results?search_query=Tia%20Gostelow%20Psycho	https://play.spotify.com/search/results/artist:Tia%20Gostelow%20track:Psycho	https://www.triplejunearthed.com/node/4781766
requestival_24	10:15am	Nobody Like You	Louis The Child (with Vera Blue)	Nobody Like You 	https://www.youtube.com/results?search_query=Louis%20The%20Child%20(with%20Vera%20Blue)%20Nobody%20Like%20You	https://play.spotify.com/search/results/artist:Louis%20The%20Child%20(with%20Vera%20Blue)%20track:Nobody%20Like%20You	NA
requestival_24	10:20am	ENERGY	Disclosure	Energy 	https://www.youtube.com/results?search_query=Disclosure%20ENERGY	https://play.spotify.com/search/results/artist:Disclosure%20track:ENERGY	NA
requestival_24	10:26am	Paper Route	Hooligan Hefs	Paper Route 	https://www.youtube.com/results?search_query=Hooligan%20Hefs%20Paper%20Route	https://play.spotify.com/search/results/artist:Hooligan%20Hefs%20track:Paper%20Route	https://www.triplejunearthed.com/node/7982161
requestival_24	10:29am	Hold Me Back	Tyne-James Organ	Hold Me Back 	https://www.youtube.com/results?search_query=Tyne-James%20Organ%20Hold%20Me%20Back	https://play.spotify.com/search/results/artist:Tyne-James%20Organ%20track:Hold%20Me%20Back	https://www.triplejunearthed.com/node/5512071
requestival_24	10:38am	Lucky {Ft. Vlossom}	PNAU	Lucky 	https://www.youtube.com/results?search_query=PNAU%20Lucky%20{Ft.%20Vlossom}	https://play.spotify.com/search/results/artist:PNAU%20track:Lucky%20%7BFt.%20Vlossom%7D	NA
requestival_24	10:41am	Don't Wanna	HAIM	Women In Music Pt. III 	https://www.youtube.com/results?search_query=HAIM%20Don%27t%20Wanna	https://play.spotify.com/search/results/artist:HAIM%20track:Don't%20Wanna	NA
requestival_24	10:45am	Your Standards	The Moving Stills	Your Standards 	https://www.youtube.com/results?search_query=The%20Moving%20Stills%20Your%20Standards	https://play.spotify.com/search/results/artist:The%20Moving%20Stills%20track:Your%20Standards	https://www.triplejunearthed.com/node/3393466
requestival_24	10:48am	Enemy Of The Night	Northlane	Enemy Of The Night 	https://www.youtube.com/results?search_query=Northlane%20Enemy%20Of%20The%20Night	https://play.spotify.com/search/results/artist:Northlane%20track:Enemy%20Of%20The%20Night	https://www.triplejunearthed.com/node/116741
requestival_24	10:53am	Together	Sia	"Together (From The Motion Picture ""Music} "	https://www.youtube.com/results?search_query=Sia%20Together	https://play.spotify.com/search/results/artist:Sia%20track:Together	NA
requestival_24	10:57am	I Leave Again {Ft. Shallou}	Petit Biscuit	I Leave Again 	https://www.youtube.com/results?search_query=Petit%20Biscuit%20I%20Leave%20Again%20{Ft.%20Shallou}	https://play.spotify.com/search/results/artist:Petit%20Biscuit%20track:I%20Leave%20Again%20%7BFt.%20Shallou%7D	NA
requestival_24	11:03am	Falling In	Inhaler	Falling In 	https://www.youtube.com/results?search_query=Inhaler%20Falling%20In	https://play.spotify.com/search/results/artist:Inhaler%20track:Falling%20In	NA
requestival_24	11:06am	plastic door//	KennyHoopla	how will i rest in peace if i'm buried by a highway?// 	https://www.youtube.com/results?search_query=KennyHoopla%20plastic%20door//	https://play.spotify.com/search/results/artist:KennyHoopla%20track:plastic%20door//	NA
requestival_24	11:11am	Made It	Teyana Taylor	Made It 	https://www.youtube.com/results?search_query=Teyana%20Taylor%20Made%20It	https://play.spotify.com/search/results/artist:Teyana%20Taylor%20track:Made%20It	NA
requestival_24	11:15am	Superhuman	Lakyn	Superhuman 	https://www.youtube.com/results?search_query=Lakyn%20Superhuman	https://play.spotify.com/search/results/artist:Lakyn%20track:Superhuman	NA
requestival_24	11:21am	I'm Waiting (Just 4 U)	India Jordan	For You 	https://www.youtube.com/results?search_query=India%20Jordan%20I%27m%20Waiting%20(Just%204%20U)	https://play.spotify.com/search/results/artist:India%20Jordan%20track:I'm%20Waiting%20(Just%204%20U)	NA
requestival_24	11:34am	Window	Still Woozy	Window 	https://www.youtube.com/results?search_query=Still%20Woozy%20Window	https://play.spotify.com/search/results/artist:Still%20Woozy%20track:Window	NA
requestival_24	11:41am	Desert Television	Bad//Dreems	Desert Television 	https://www.youtube.com/results?search_query=Bad//Dreems%20Desert%20Television	https://play.spotify.com/search/results/artist:Bad//Dreems%20track:Desert%20Television	https://www.triplejunearthed.com/node/155716
requestival_24	11:45am	Do You Know What I Mean?	Siobhan Cotchin	Do You Know What I Mean? 	https://www.youtube.com/results?search_query=Siobhan%20Cotchin%20Do%20You%20Know%20What%20I%20Mean?	https://play.spotify.com/search/results/artist:Siobhan%20Cotchin%20track:Do%20You%20Know%20What%20I%20Mean?	NA
requestival_24	11:49am	All Bad {Ft. Lil Uzi Vert}	Future	High Off Life 	https://www.youtube.com/results?search_query=Future%20All%20Bad%20{Ft.%20Lil%20Uzi%20Vert}	https://play.spotify.com/search/results/artist:Future%20track:All%20Bad%20%7BFt.%20Lil%20Uzi%20Vert%7D	NA
requestival_24	11:53am	Like This	Park Hye Jin	How can I 	https://www.youtube.com/results?search_query=Park%20Hye%20Jin%20Like%20This	https://play.spotify.com/search/results/artist:Park%20Hye%20Jin%20track:Like%20This	NA
requestival_24	11:58am	Very Soon #DIYSupergroup	Wolfjay Feat. Austen	 	https://www.youtube.com/results?search_query=Wolfjay%20Feat.%20Austen%20Very%20Soon%20#DIYSupergroup	https://play.spotify.com/search/results/artist:Wolfjay%20Feat.%20Austen%20track:Very%20Soon%20#DIYSupergroup	NA
requestival_24	12:03pm	Soul Decay	Make Them Suffer	How To Survive A Funeral 	https://www.youtube.com/results?search_query=Make%20Them%20Suffer%20Soul%20Decay	https://play.spotify.com/search/results/artist:Make%20Them%20Suffer%20track:Soul%20Decay	NA
requestival_24	12:06pm	I See You	Phoebe Bridgers	Punisher 	https://www.youtube.com/results?search_query=Phoebe%20Bridgers%20I%20See%20You	https://play.spotify.com/search/results/artist:Phoebe%20Bridgers%20track:I%20See%20You	NA
requestival_24	12:11pm	Serpentine Prison	Matt Berninger	Serpentine Prison 	https://www.youtube.com/results?search_query=Matt%20Berninger%20Serpentine%20Prison	https://play.spotify.com/search/results/artist:Matt%20Berninger%20track:Serpentine%20Prison	NA
requestival_24	12:15pm	Nang {Ft. Skepta}	Jme	Nang 	https://www.youtube.com/results?search_query=Jme%20Nang%20{Ft.%20Skepta}	https://play.spotify.com/search/results/artist:Jme%20track:Nang%20%7BFt.%20Skepta%7D	NA
requestival_24	12:20pm	Midnight	Ivey	Midnight 	https://www.youtube.com/results?search_query=Ivey%20Midnight	https://play.spotify.com/search/results/artist:Ivey%20track:Midnight	https://www.triplejunearthed.com/node/289561
requestival_24	12:24pm	Lamb's Wool	Foster The People	Lamb's Wool 	https://www.youtube.com/results?search_query=Foster%20The%20People%20Lamb%27s%20Wool	https://play.spotify.com/search/results/artist:Foster%20The%20People%20track:Lamb's%20Wool	NA
requestival_24	12:29pm	Grateful	Blueboy	Grateful 	https://www.youtube.com/results?search_query=Blueboy%20Grateful	https://play.spotify.com/search/results/artist:Blueboy%20track:Grateful	NA
requestival_24	12:37pm	RUGRAT$	EAST AV3	RUGRAT$ 	https://www.youtube.com/results?search_query=EAST%20AV3%20RUGRAT$	https://play.spotify.com/search/results/artist:EAST%20AV3%20track:RUGRAT$	https://www.triplejunearthed.com/node/8439101
requestival_24	12:42pm	Long Sleeves	Gracie Abrams	Long Sleeves 	https://www.youtube.com/results?search_query=Gracie%20Abrams%20Long%20Sleeves	https://play.spotify.com/search/results/artist:Gracie%20Abrams%20track:Long%20Sleeves	NA
requestival_24	12:45pm	Headlights	James Vincent McMorrow	Headlights 	https://www.youtube.com/results?search_query=James%20Vincent%20McMorrow%20Headlights	https://play.spotify.com/search/results/artist:James%20Vincent%20McMorrow%20track:Headlights	NA
requestival_24	12:51pm	The Birthday Party	The 1975	The Birthday Party 	https://www.youtube.com/results?search_query=The%201975%20The%20Birthday%20Party	https://play.spotify.com/search/results/artist:The%201975%20track:The%20Birthday%20Party	NA
requestival_24	12:56pm	Clutch {Ft. Kiana Ledé}	Col3trane	Clutch 	https://www.youtube.com/results?search_query=Col3trane%20Clutch%20{Ft.%20Kiana%20Led%C3%A9}	https://play.spotify.com/search/results/artist:Col3trane%20track:Clutch%20%7BFt.%20Kiana%20Led%C3%A9%7D	NA
requestival_24	1:01pm	Life Itself	Glass Animals	How To Be A Human Being 	https://www.youtube.com/results?search_query=Glass%20Animals%20Life%20Itself	https://play.spotify.com/search/results/artist:Glass%20Animals%20track:Life%20Itself	NA
requestival_24	1:12pm	Pure Love	Hayley Williams	Petals For Amor 	https://www.youtube.com/results?search_query=Hayley%20Williams%20Pure%20Love	https://play.spotify.com/search/results/artist:Hayley%20Williams%20track:Pure%20Love	NA
requestival_24	1:25pm	Take My Hand	Lastlings	Take My Hand 	https://www.youtube.com/results?search_query=Lastlings%20Take%20My%20Hand	https://play.spotify.com/search/results/artist:Lastlings%20track:Take%20My%20Hand	https://www.triplejunearthed.com/node/4257541
requestival_24	1:41pm	OTT	Allday	Allday 	https://www.youtube.com/results?search_query=Allday%20OTT	https://play.spotify.com/search/results/artist:Allday%20track:OTT	https://www.triplejunearthed.com/node/116351
requestival_24	1:52pm	All I Want Is You	Ball Park Music	All I Want Is You 	https://www.youtube.com/results?search_query=Ball%20Park%20Music%20All%20I%20Want%20Is%20You	https://play.spotify.com/search/results/artist:Ball%20Park%20Music%20track:All%20I%20Want%20Is%20You	https://www.triplejunearthed.com/node/62036
requestival_24	2:05pm	midnight love	girl in red	midnight love 	https://www.youtube.com/results?search_query=girl%20in%20red%20midnight%20love	https://play.spotify.com/search/results/artist:girl%20in%20red%20track:midnight%20love	NA
requestival_24	2:23pm	Can't Stop Now	The Aston Shuffle	Can't Stop Now 	https://www.youtube.com/results?search_query=The%20Aston%20Shuffle%20Can%27t%20Stop%20Now	https://play.spotify.com/search/results/artist:The%20Aston%20Shuffle%20track:Can't%20Stop%20Now	NA
requestival_24	2:31pm	In Disguise	Ashe	In Disguise 	https://www.youtube.com/results?search_query=Ashe%20In%20Disguise	https://play.spotify.com/search/results/artist:Ashe%20track:In%20Disguise	NA
requestival_24	2:39pm	Something Old And Something New	Maddy Jane	Something Old And Something New 	https://www.youtube.com/results?search_query=Maddy%20Jane%20Something%20Old%20And%20Something%20New	https://play.spotify.com/search/results/artist:Maddy%20Jane%20track:Something%20Old%20And%20Something%20New	https://www.triplejunearthed.com/node/267436
requestival_24	2:48pm	Make Your Move	Running Touch	Make Your Move 	https://www.youtube.com/results?search_query=Running%20Touch%20Make%20Your%20Move	https://play.spotify.com/search/results/artist:Running%20Touch%20track:Make%20Your%20Move	https://www.triplejunearthed.com/node/3860651
requestival_24	3:00pm	i finally understand	Charli XCX	how i'm feeling now 	https://www.youtube.com/results?search_query=Charli%20XCX%20i%20finally%20understand	https://play.spotify.com/search/results/artist:Charli%20XCX%20track:i%20finally%20understand	NA
requestival_24	3:02pm	switchUP	ROYBOY	switchUP 	https://www.youtube.com/results?search_query=ROYBOY%20switchUP	https://play.spotify.com/search/results/artist:ROYBOY%20track:switchUP	NA
